-0.07303	0.00641	-0.02450	0.00000	0.00000	0.10598	0.09942	-0.04800	0.00000	0.00000	0.00000	-0.02771	0.00000	0.00000	0.00000	0.00424	0.00000	0.00000	0.00000	0.00000
0.00202	-0.19485	0.00036	0.00000	-0.00416	0.09150	0.00255	-0.01428	0.00000	-0.01959	0.00000	-0.03861	-0.03108	-0.00084	0.00000	0.31040	0.00000	-0.00030	-0.05140	0.00105
0.04448	-0.00198	0.00035	-0.00033	0.00007	0.00000	0.05159	-0.00254	0.00000	-0.01572	0.00000	-0.00433	-0.04738	-0.03602	-0.00702	0.00000	0.00000	-0.00034	-0.01530	0.00308
0.00000	0.00000	-0.00689	-0.53842	-0.00983	0.00000	0.00000	0.00000	-0.09039	-0.01244	0.00000	-0.01326	-0.00287	-0.01039	-0.16920	0.00000	-0.15477	-0.00695	-0.01321	-0.00571
0.00000	0.04528	0.00266	-0.00033	-0.06374	0.00000	0.00000	0.04542	0.00000	-0.02841	0.00000	-0.00143	-0.00984	-0.01661	-0.00692	0.00000	0.00000	-0.00037	-0.02099	0.00312
-0.05516	0.06877	0.00000	0.00000	0.00000	-0.44282	0.03657	0.06240	0.00000	0.00000	0.00000	-0.47814	0.00000	0.00000	0.00000	0.07322	0.00000	0.00000	0.00000	0.00000
0.12228	0.01294	-0.00718	0.00000	0.00000	0.00975	-0.12254	-0.02703	0.00000	0.00000	0.00000	-0.07199	0.00000	0.00000	0.00000	0.01102	0.00000	0.00000	0.00000	0.00000
0.09094	0.12303	0.00252	0.00000	-0.01433	0.00082	0.02119	-0.12735	0.00000	-0.06258	0.00000	-0.00768	-0.01078	0.00348	0.00000	0.00101	0.00000	-0.00016	-0.02762	0.00497
0.00000	0.00000	0.00000	0.02236	0.00000	0.00000	0.00000	0.00000	-0.05932	0.00000	0.00000	0.00000	0.00000	0.00000	0.03324	0.00000	-0.05821	0.00000	0.00000	0.00000
0.00000	0.00703	0.00515	-0.00115	0.01061	0.00000	0.00000	0.00974	0.00000	-0.01834	0.00000	-0.00189	-0.00130	0.00803	-0.02445	0.00000	0.00000	-0.00680	-0.03266	0.01086
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.45106	0.00000	0.00000	0.00000	0.00000	-0.07778	0.00000	0.00000	0.00000	-0.63285
0.00698	0.02478	-0.00096	-0.00045	-0.00245	0.02149	0.01173	0.01868	0.00000	-0.00136	0.00000	-0.08843	-0.04931	-0.00337	-0.00954	0.02648	0.00000	-0.01399	-0.01261	-0.00049
0.00000	0.01433	0.00271	-0.00043	0.00897	0.00000	0.00000	0.01962	0.00000	0.00778	0.00000	0.02071	-0.02083	0.01329	-0.00902	0.00000	0.00000	-0.01209	-0.00435	0.00015
0.00000	0.00043	0.03695	-0.00035	0.01153	0.00000	0.00000	0.00074	0.00000	-0.02674	0.00000	-0.00178	-0.01443	0.01305	-0.00748	0.00000	0.00000	-0.00036	-0.01664	0.02527
0.00000	0.00000	0.00623	0.01008	0.00889	0.00000	0.00000	0.00000	-0.00817	0.01125	0.00000	0.01199	0.00260	0.00939	-0.03191	0.00000	-0.01709	0.00628	0.01195	0.00517
0.00500	-0.07897	0.00000	0.00000	0.00000	0.01548	0.00840	0.01617	0.00000	0.00000	-0.01440	-0.12390	0.00000	0.00000	0.00000	-0.57328	0.00000	0.00000	0.00000	-0.11231
0.00000	0.00000	0.00000	0.04472	0.00000	0.00000	0.00000	0.00000	-0.03059	0.00000	0.00000	0.00000	0.00000	0.00000	0.04102	0.00000	-0.00246	0.00000	0.00000	0.00000
0.00000	-0.00002	-0.00072	-0.00095	-0.00104	0.00000	0.00000	-0.00000	0.00000	0.00184	0.00000	0.00080	0.01184	-0.00110	-0.02012	0.00000	0.00000	-0.00739	0.00190	-0.00061
0.00000	0.00990	0.00106	-0.00059	0.00653	0.00000	0.00000	0.00076	0.00000	0.00648	0.00000	0.00893	-0.00072	0.00888	-0.01243	0.00000	0.00000	-0.01198	-0.01046	0.00846
0.00000	-0.00008	0.00353	-0.00163	0.00241	0.00000	0.00000	0.00047	0.00000	-0.07297	0.24149	-0.00746	-0.05884	-0.02453	-0.03461	0.23146	0.00000	-0.00156	-0.05829	-0.08936
