-0.11497	0.00000	0.00000	0.00000	0.00000	0.00000	-0.14596	0.00000	-0.44807	0.00000	0.00000	-0.17414	0.00000	0.00000	0.00000	-0.00741	0.00000	0.00000	0.00000	0.00000
0.00000	-0.00656	0.00031	0.01025	0.00000	0.00883	0.00000	-0.00022	0.00000	0.00533	0.00474	0.00000	0.00000	0.00000	-0.02780	0.00000	0.00151	0.00000	0.00388	0.00000
0.00000	-0.05159	-0.06608	-0.02248	0.06531	0.00135	0.00000	-0.00003	0.00000	0.00063	0.00141	0.00000	0.00000	0.00000	-0.00393	0.00000	-0.00813	0.03565	0.00043	0.01275
0.00000	-0.00367	0.00829	-0.02068	0.00667	0.00705	0.00000	0.00000	0.00000	0.00178	0.00563	0.00000	0.00000	0.00000	0.00000	0.00000	-0.00242	0.00214	0.00003	0.00888
0.00000	0.00000	-0.02765	-0.01552	-0.15091	0.00021	0.00000	0.00000	0.02208	0.00002	0.00054	0.00000	0.00000	0.00043	0.00000	0.00000	-0.00662	0.06557	-0.01456	0.05241
0.00000	-0.00055	0.00061	-0.02910	0.00045	-0.03402	0.00000	0.00000	0.00000	-0.01167	0.08425	0.00000	0.00000	0.00000	0.00000	0.00000	-0.01477	0.00028	0.00000	0.00050
-0.00202	0.00000	0.00000	0.00000	0.00000	0.00000	-0.53927	0.00000	-0.31659	0.00000	0.00000	-0.12304	0.00000	0.00000	0.00000	-0.00523	0.00000	0.00000	0.00000	0.00000
0.00000	-0.00048	-0.01801	0.00000	0.00000	0.00000	0.00000	-0.11817	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.68546	0.00000	-0.01818	0.00000	-0.00231	0.00000
0.00478	0.00000	0.00000	0.00000	-0.04321	0.00000	0.24362	0.00000	-0.20046	0.00000	0.00000	0.29066	0.00000	-0.03589	0.00000	0.01236	0.00000	-0.03559	-0.30327	-0.00319
0.00000	-0.01725	0.00021	-0.00881	0.00012	0.02025	0.00000	0.00000	0.00000	-0.01582	0.03185	0.00000	0.00000	0.00000	0.00000	0.00000	-0.00502	0.00009	0.00015	0.00013
0.00000	-0.01807	0.00005	0.00535	-0.00001	0.00450	0.00000	0.00000	0.00000	0.00313	-0.02155	0.00000	0.00000	0.00000	0.00000	0.00000	-0.00570	0.00005	0.00015	-0.00005
-0.00274	0.00000	0.00000	0.00000	0.00000	0.00000	-0.13939	0.00000	-0.42791	0.00000	0.00000	-0.32729	0.00000	0.00000	0.00000	-0.00707	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.69442	0.01874	0.00000	0.00000	0.00000	0.00000	0.00000	-0.45790
0.00000	0.00000	0.00000	0.00000	-0.19752	0.00000	0.00000	0.00000	0.00622	0.00000	0.00000	0.00000	0.01635	-0.38417	0.00000	0.00000	0.00000	-0.00294	-0.16513	-0.04631
0.00000	0.00078	0.02932	0.00000	0.00000	0.00000	0.00000	0.00885	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.03342	0.00000	0.02961	0.00000	0.00376	0.00000
-0.00236	0.00000	0.00000	0.00000	0.00000	0.00000	-0.12042	0.00000	-0.36969	0.00000	0.00000	-0.14368	0.00000	0.00000	0.00000	-0.30343	0.00000	0.00000	0.00000	0.00000
0.00000	-0.01176	0.01424	-0.00767	0.01285	0.01375	0.00000	-0.00006	0.00000	0.00346	0.01318	0.00000	0.00000	0.00000	-0.00803	0.00000	-0.03426	0.00013	0.00007	0.01989
0.00000	0.00000	-0.05946	-0.04304	-0.04428	0.00122	0.00000	0.00000	-0.00282	0.00020	0.00212	0.00000	0.00000	0.34623	0.00000	0.00000	0.00213	-0.10829	-0.09907	0.01233
0.00000	-0.05477	-0.00108	0.00120	0.07205	0.00104	0.00000	-0.00036	0.03904	0.00063	0.00056	0.00000	0.00000	0.06321	-0.04564	0.00000	-0.00095	0.06381	-0.03204	0.00654
0.00000	0.00000	-0.02630	-0.08380	-0.03815	0.00096	0.00000	0.00000	0.00090	0.00005	0.00279	0.00000	0.28271	0.05548	0.00000	0.00000	-0.04057	0.00944	-0.04239	-0.18187
