-0.03105	0.00603	0.01374	0.00000	0.00000	0.00000	0.00000	0.00000	-0.02783	0.00000	0.00000	0.00530	0.03173	0.00000	0.03970	0.00000	0.00000	0.01086	0.00000	0.00000
-0.07574	-0.04905	-0.00531	0.00000	0.04228	0.00000	0.00000	0.00000	-0.07098	0.00000	0.00000	-0.00098	-0.00877	0.06300	-0.00734	0.00000	0.00000	-0.00554	0.00604	0.00000
-0.03152	-0.00378	-0.10930	0.00000	0.08288	0.00000	0.00000	0.00000	-0.07002	0.00000	0.00000	-0.00038	-0.00504	0.12307	-0.00286	0.00000	0.00000	-0.00412	0.05282	0.00000
0.00000	0.00000	0.00000	-0.05851	0.00000	0.00000	-0.06143	0.00000	0.00000	0.06434	0.23863	0.00143	0.00000	-0.01332	-0.02902	0.00000	0.00000	-0.03800	0.00000	0.00000
0.00000	-0.09414	-0.02677	0.00000	-0.22463	0.00000	0.00000	-0.01568	0.00000	-0.00081	-0.01475	0.00000	0.00000	0.02373	0.00000	0.48768	-0.00035	0.00000	-0.05773	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	-0.17328	-0.00769	-0.01801	-0.03366	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.31547	0.00000	0.00000	0.00000	-0.17598
0.00000	0.00000	0.00000	0.12525	0.00000	-0.02564	-0.01644	-0.01460	-0.02729	0.01659	0.01940	0.00000	0.00000	0.12220	0.00000	0.00000	0.00000	0.00000	0.00000	-0.14271
0.00000	0.00000	0.00000	0.00000	0.04259	-0.02057	-0.00500	-0.02279	-0.02190	0.08476	0.04612	0.00000	0.00000	0.02395	0.00000	0.02807	0.00000	0.00000	0.04261	-0.11449
0.01480	0.01465	0.01152	0.00000	0.00000	-0.00572	-0.00139	-0.00326	-0.01602	0.00000	0.00000	0.00000	0.01207	0.00000	0.00000	0.00000	0.00000	0.01465	0.00000	-0.03182
0.00000	0.00000	0.00000	-0.20579	-0.00577	0.00000	-0.16234	-0.22200	0.00000	-0.36985	-0.08907	0.00072	0.00000	-0.03844	-0.01466	-0.00380	0.00000	-0.02973	-0.00578	0.00000
0.00000	0.00000	0.00000	-0.03013	0.08621	0.00000	-0.01276	-0.01981	0.00000	-0.00258	-0.15844	0.00130	0.00000	0.00804	-0.02631	0.00327	0.11471	-0.02115	0.06505	0.00000
-0.14836	-0.00277	-0.00558	0.00016	0.00000	0.00000	0.00000	0.00000	0.00000	0.00039	0.00011	-0.09281	-0.08553	0.54385	-0.05146	0.00000	0.00000	-0.00460	0.00000	0.00000
-0.02712	-0.00186	-0.00206	0.00000	0.00000	0.00000	0.00000	0.00000	-0.02983	0.00000	0.00000	0.00431	-0.02507	0.00000	0.12411	0.00000	0.00000	-0.00218	0.00000	0.00000
0.00000	-0.16266	-0.10089	-0.05013	0.01602	0.00000	-0.22563	-0.18844	0.00000	-0.01639	-0.04582	-0.07715	0.00000	-1.02525	0.00000	-0.00325	-0.00080	0.00000	-0.00802	0.00000
-0.03599	-0.00067	-0.00135	0.02047	0.00000	0.00000	0.00000	0.00000	0.00000	0.05052	0.01476	0.04782	-0.04029	0.00000	-0.07183	0.00000	0.00000	-0.00112	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	-0.12635	-0.05183	0.00000	-0.15394	0.00000	-0.00797	-0.12397	0.00000	0.00000	-0.00253	0.00000	-0.81353	-0.00291	0.00000	-0.00567	0.00000
0.00000	0.00000	0.00000	0.00000	-0.01283	0.00000	0.00000	0.00000	0.00000	0.00000	-0.69692	0.00000	0.00000	-0.00164	0.00000	-0.00053	-0.40997	0.00000	-0.00970	0.00000
-0.04902	-0.00305	-0.00347	0.03380	0.00000	0.00000	0.00000	0.00000	-0.04691	0.06108	0.04542	-0.00063	-0.00571	0.00000	-0.00474	0.00000	0.00000	-0.06639	0.00000	0.00000
0.00000	-0.01390	-0.02610	0.00000	0.06620	0.00000	0.00000	-0.07835	0.00000	-0.00405	-0.06108	0.00000	0.00000	-0.00152	0.00000	-0.00139	-0.00143	0.00000	0.24277	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.05503	0.01339	0.03135	0.05858	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.03430
