-0.00675	0.00000	-0.00001	-0.00049	0.00000	-0.00389	-0.00089	-0.00003	0.00000	0.00000	0.00000	0.00000	0.01920	-0.00527	-0.00985	0.00016	-0.00002	0.00000	0.00029	-0.00067	-0.02276	-0.00462	0.00299	0.00000	0.00000	-0.01984	-0.00001	0.00000	0.00000	0.02574
0.00000	-0.03193	-0.00009	0.00064	-0.00014	0.00000	0.00012	-0.00079	-0.00091	-0.01441	-0.00003	-0.02404	0.00000	0.00015	0.00000	0.00000	0.01696	-0.00082	0.04726	0.00000	0.00005	-0.00089	0.05758	-0.00043	-0.02181	0.00000	-0.00088	-0.00068	-0.01857	0.00000
-0.00001	-0.00009	-0.00163	-0.00009	-0.00004	0.00496	0.00621	-0.00146	-0.00213	-0.00117	-0.00427	-0.00032	-0.00001	0.00730	-0.00001	-0.00001	0.00000	-0.00017	0.00000	0.00000	0.00074	-0.00377	-0.00001	-0.00528	-0.00119	0.00327	-0.00022	0.00008	-0.00013	-0.00001
0.00078	-0.00023	-0.00020	-0.01548	-0.00012	0.00286	0.00141	-0.00040	-0.00257	-0.00473	-0.00007	-0.00428	0.00053	0.00305	0.00235	0.00060	0.00000	-0.00037	0.00000	0.00000	-0.00018	-0.00037	0.00231	-0.00029	-0.00274	0.00071	-0.00030	-0.00021	-0.00452	0.00149
0.00000	-0.00017	-0.00041	-0.00008	-0.01199	0.00000	0.01378	-0.00056	-0.00588	-0.00202	-0.00017	-0.00628	0.00000	0.00306	0.00000	0.00000	0.00000	-0.00032	0.00000	0.00000	0.00965	-0.00037	0.00000	-0.00049	-0.00176	0.00000	-0.00022	-0.00011	-0.00095	0.00000
0.00383	0.00000	-0.00525	-0.00215	0.00000	-0.00716	0.00045	-0.00004	0.00000	-0.00010	0.00000	0.00000	-0.00003	-0.00119	0.01392	0.00015	0.00004	-0.00463	0.00015	-0.00015	-0.00492	-0.00554	0.00027	-0.00329	0.00000	0.00033	-0.00012	-0.00001	0.00000	0.01250
-0.00018	0.00001	-0.01351	-0.00758	-0.00261	0.00086	0.08443	-0.00002	0.00003	-0.00055	-0.01754	0.00000	-0.00023	0.01436	0.00032	0.00008	-0.00006	-0.00101	-0.00008	-0.00063	-0.01795	-0.00143	0.00033	-0.01876	-0.00661	-0.00006	-0.00060	-0.00218	0.00004	-0.00009
-0.00001	-0.00013	0.00180	-0.00009	-0.00007	-0.00001	-0.00001	-0.00856	-0.00190	0.00001	-0.00005	-0.00028	-0.00001	0.00000	-0.00001	-0.00001	0.00000	0.00054	0.00000	0.00000	0.00150	-0.00036	-0.00001	0.00062	-0.00134	-0.00001	0.00043	0.00220	-0.00262	-0.00001
0.00000	0.00064	0.00144	0.00098	0.00021	0.00000	0.00000	0.00185	-0.01021	0.00030	0.00061	0.00022	0.00000	0.00000	0.00000	0.00000	0.00000	0.00118	0.00000	0.00000	0.00158	0.00110	0.00000	0.00166	0.00283	0.00000	0.00054	0.00027	0.00089	0.00000
0.00000	0.00229	0.00060	0.00037	0.00252	-0.00007	0.00001	0.00076	-0.00062	-0.00616	-0.00002	-0.00201	0.00000	-0.00005	0.00000	0.00000	0.00000	0.00112	0.00000	0.00000	-0.00008	0.00229	0.00000	-0.00219	-0.00112	-0.00002	0.00217	0.00045	0.00172	0.00000
0.00000	-0.00025	-0.00031	-0.00035	-0.00006	0.00000	0.00177	-0.00075	-0.00868	-0.00011	-0.00212	-0.00128	0.00000	0.00389	0.00000	0.00000	0.00000	-0.00047	0.00000	0.00000	0.00361	-0.00044	0.00000	-0.00067	-0.00131	0.00000	-0.00022	-0.00011	-0.00045	0.00000
0.00000	0.00073	-0.00028	0.00223	0.00159	0.00000	0.00000	-0.00036	-0.00262	0.00070	-0.00012	-0.00381	0.00000	0.00000	0.00000	0.00000	0.00000	0.00047	0.00000	0.00000	-0.00030	-0.00021	0.00000	-0.00032	-0.00031	0.00000	-0.00011	-0.00005	0.00054	0.00000
-0.00182	0.00000	-0.00001	-0.00708	0.00000	0.00113	0.00007	-0.00006	0.00000	0.00000	0.00000	0.00000	-0.00284	-0.00138	-0.00694	-0.00484	-0.00038	0.00000	-0.00008	-0.00061	-0.00996	-0.00948	0.12443	0.00000	0.00000	-0.00862	-0.00002	0.00000	0.00000	-0.00527
0.00352	0.00000	-0.00298	-0.00215	-0.00138	0.00365	-0.00286	-0.00003	0.00001	-0.00021	-0.00160	0.00000	0.00060	-0.01999	0.00459	0.00259	0.00099	-0.00194	0.00304	-0.00001	-0.00019	-0.00382	0.00334	-0.00702	-0.00164	0.00253	-0.00023	-0.00286	0.00001	0.00240
0.00599	0.00000	-0.00002	-0.00682	0.00000	-0.00886	-0.00012	-0.00008	0.00000	0.00000	0.00000	0.00000	0.01830	-0.00442	-0.02666	0.00044	0.03055	0.00000	0.00585	-0.00040	-0.01351	-0.01361	0.02049	0.00000	0.00000	0.00025	-0.00004	0.00000	0.00000	0.00170
0.00103	0.00000	-0.00001	-0.00291	0.00000	0.00133	0.00006	-0.00004	0.00000	0.00000	0.00000	0.00000	0.02089	-0.00970	0.00151	-0.01628	0.00028	0.00000	0.00087	-0.00008	-0.00284	-0.00617	0.02628	0.00000	0.00000	0.00071	-0.00002	0.00000	0.00000	0.00077
0.00099	-0.01056	0.00000	0.00000	0.00000	0.00127	-0.00105	0.00000	0.00000	0.00000	0.00000	0.00000	-0.00046	-0.01740	-0.01473	0.00100	0.13916	0.00000	0.20996	-0.00029	-0.02674	0.00000	-0.00345	0.00000	0.00000	0.00052	-0.01996	0.00000	0.00000	-0.02172
0.00000	-0.00005	0.00006	-0.00001	-0.00002	0.00441	0.00358	-0.00158	-0.00042	-0.00020	-0.00001	-0.00055	0.00000	0.00427	0.00000	0.00000	0.00000	-0.00544	0.00000	0.00000	0.00088	0.00001	0.00000	-0.00535	-0.00037	0.00168	-0.00020	0.00005	-0.00198	0.00000
0.00203	-0.05299	0.00000	0.00000	0.00000	0.00254	-0.00197	0.00000	0.00000	0.00000	0.00000	0.00000	-0.00071	-0.03413	-0.01665	0.00198	-0.01778	0.00000	-0.09113	0.38318	-0.04986	0.00000	-0.00215	0.00000	0.00000	0.00108	-0.02308	0.00000	0.00000	-0.02466
-0.00036	0.00000	0.00000	0.00000	0.00000	-0.00015	-0.00062	0.00000	0.00000	0.00000	0.00000	0.00000	-0.00084	-0.00064	-0.00046	-0.00011	0.01176	0.00000	-0.13808	-0.49856	-0.01571	0.00000	-0.14069	0.00000	0.00000	-0.00035	-0.13977	0.00000	0.00000	-0.12815
0.00485	-0.00000	0.00015	-0.00001	-0.00240	0.00214	0.00825	-0.00163	-0.00035	0.00000	-0.00317	-0.00006	0.00445	0.00900	0.00622	0.00154	0.00058	-0.00179	0.00078	0.00631	-0.01063	-0.00350	0.00598	-0.00321	-0.00698	0.00486	-0.00007	-0.00218	0.00002	0.00689
