-0.12829	0.22607	0.00304	-0.09658	0.00024	-0.05916	0.00268	-0.00350	0.00400	0.04983	-0.00667	0.00070	0.00049	0.00104	0.00229	0.00056	0.00000	0.00139	-0.00687	0.00410
-0.03158	-0.07579	-0.03275	0.00000	-0.02916	0.00000	-0.05796	0.00000	-0.02687	0.11143	0.00000	0.00000	-0.00104	0.00086	-0.00062	-0.00115	-0.02015	-0.02247	0.00000	0.02766
0.00138	0.15812	-0.11011	0.00098	0.00151	-0.02330	-0.02307	0.00027	-0.01018	0.19284	-0.04588	-0.04152	-0.00661	-0.00580	-0.00882	-0.00287	-0.00004	-0.00197	-0.01643	0.08389
0.02992	0.00000	0.00224	-0.03980	0.01125	-0.02820	0.00197	0.01747	0.00294	0.00000	0.04064	0.00051	0.00036	0.00076	0.00168	0.00041	0.00000	0.00102	0.04279	0.00000
-0.00433	0.07162	0.00255	-0.10155	-0.12980	-0.04902	0.00323	-0.00381	0.00442	0.05339	-0.00661	0.00179	0.00040	0.00084	0.00256	0.00046	0.09482	0.00234	-0.06152	0.13019
0.00428	0.00000	0.00707	-0.04483	0.00472	-0.05102	0.00623	-0.00059	0.00931	0.00000	0.00163	0.00163	0.00114	0.00241	0.00532	0.00131	0.00000	0.00322	0.00204	0.00000
0.00188	0.01231	0.02573	0.00133	0.00271	-0.03180	-0.03111	0.00037	0.00184	0.02702	-0.02124	-0.00031	0.02864	-0.00213	0.02777	0.02923	0.01324	0.02829	-0.04708	0.01827
0.00046	0.00000	0.01287	-0.18948	0.00610	-0.24349	0.01134	-0.79659	0.01694	0.00000	-0.00731	0.00296	0.00208	0.00438	0.00968	0.00238	0.00000	0.00587	-0.00709	0.00000
0.00008	0.00950	0.01456	0.00006	0.00203	-0.00133	0.00035	0.00002	-0.00864	0.01382	-0.03735	-0.00123	0.00698	0.02412	0.01876	0.00453	0.01926	0.01692	-0.07545	0.00994
-0.05839	-0.07116	-0.13105	0.00000	-0.10151	0.00000	-0.08765	0.00000	-0.05946	-0.39261	0.00000	0.00000	-0.00132	0.00193	-0.00053	-0.00163	-0.03793	-0.00072	0.00000	-0.02986
-0.00161	0.00000	0.03227	-0.03577	0.00071	-0.01579	0.00939	-0.00136	0.01822	0.00000	-0.03986	0.02107	0.03553	0.03644	0.01086	0.00701	0.00000	0.01574	-0.03706	0.00000
0.00139	0.00000	0.20025	0.00099	0.00288	-0.02359	0.00126	0.00027	0.00067	0.00000	-0.03775	-0.05902	-0.00521	-0.00510	0.16215	0.02766	0.00000	-0.00008	-0.06844	0.00000
0.00190	0.00029	0.00137	0.00135	0.00145	-0.03211	-0.03450	0.00037	-0.05722	0.00017	-0.00588	-0.00017	-0.06653	0.00150	0.00157	-0.00032	0.11027	0.00076	0.00175	0.00015
0.00200	-0.00029	-0.00072	0.00142	0.00153	-0.03383	-0.03555	0.00039	-0.00400	-0.00068	-0.01436	-0.00080	-0.00268	-0.01565	0.00014	-0.00088	0.14562	-0.00073	0.00184	-0.00046
0.00341	0.00015	-0.01615	0.00242	0.00782	-0.05767	-0.21487	0.00067	-0.20418	-0.00132	-0.02401	-0.05806	-0.00610	0.00373	-0.53407	-0.00615	0.00231	0.00362	-0.19694	-0.00075
0.00799	0.00116	-0.04036	0.00567	0.00612	-0.13523	-0.08395	0.00157	-0.18012	0.00105	-0.02063	-0.18002	-0.00210	0.00492	-0.03031	-0.54631	0.00315	0.00358	0.00735	0.00084
0.00000	0.08226	-0.00108	0.00000	-0.05747	0.00000	-0.08583	0.00000	-0.03224	0.16680	0.00000	0.00000	-0.00789	-0.07150	-0.00107	-0.00175	-0.15802	-0.00121	0.00000	0.18362
0.00160	0.15016	-0.00370	0.00114	0.00158	-0.02712	-0.04815	0.00032	-0.02627	-0.00061	-0.03806	-0.00239	-0.00593	-0.00412	-0.00064	-0.00171	0.00007	-0.08247	-0.01217	0.02756
0.00201	0.00000	0.00298	-0.00295	0.01867	-0.03943	0.01457	0.00026	0.01686	0.00000	0.01363	0.01538	0.00034	0.00073	0.01001	0.00039	0.00000	0.01565	-0.03455	0.00000
-0.09547	-0.00101	-0.08311	0.00000	-0.05151	0.00000	-0.14843	0.00000	-0.05411	-0.01226	0.00000	0.00000	-0.00287	0.00173	-0.00189	-0.00304	-0.04048	-0.09643	0.00000	-0.56681
