-0.02367	-0.02597	0.02956	0.03754	0.00000	0.01879	-0.00158	-0.00122	-0.00097	-0.03553	0.00005	-0.00131	-0.01815	0.03603	0.00844	0.00045	-0.00002	0.00695	0.00000	0.01412	-0.00135	-0.00077	0.02427	-0.00090	0.00007	0.00320	0.00039	0.00049	0.00000	0.00005
0.00808	-0.01855	0.00000	0.00000	0.00000	0.00000	0.00445	0.00780	0.00468	-0.00469	0.00009	0.00778	-0.02292	0.00000	0.00000	0.00075	0.00069	0.00000	0.00000	0.00000	0.00748	0.00697	0.00000	0.00655	0.00100	0.00000	0.00065	0.00081	0.00000	0.00118
-0.21989	0.00000	-0.13144	0.00168	0.00000	0.01018	-0.08551	-0.01793	0.00000	0.00000	-0.00202	-0.00402	0.00000	-0.08573	0.00360	-0.00315	-0.00162	-0.02355	-0.00022	-0.04953	0.00000	-0.00101	0.00733	0.00000	-0.11699	0.00731	-0.16282	-0.00292	0.00365	-0.00071
-0.01445	0.00000	-0.00193	-0.11351	-0.02441	-0.00028	-0.00245	-0.03502	0.00000	0.00000	-0.00024	-0.00021	0.00000	-0.00028	-0.00871	-0.00063	-0.00008	-0.00446	-0.00040	0.23517	-0.00988	-0.00005	-0.00083	0.00000	-0.00597	-0.00092	-0.02092	-0.00082	-0.00009	-0.00056
0.00000	0.00000	0.00146	0.05470	-0.00814	0.00119	-0.02202	-0.02724	-0.02118	0.00000	-0.00018	-0.00891	0.00000	0.00832	0.05628	-0.00133	0.00004	0.03117	-0.01768	0.00044	-0.02768	0.00001	0.05065	-0.00164	-0.00820	-0.00022	-0.00073	-0.01122	-0.00311	-0.02351
-0.04574	0.00000	0.00095	0.00318	-0.10819	-0.45349	-0.02912	-0.05961	0.00000	0.00000	-0.00223	-0.00365	0.00000	-0.00642	-0.01458	-0.00422	-0.00147	0.00004	-0.07667	0.00106	-0.03124	-0.00092	-0.00465	0.00000	-0.10613	-0.00293	-0.00202	-0.00460	-0.05547	-0.00230
-0.00422	-0.06563	0.01278	0.01451	0.00358	0.01527	-0.05361	-0.00408	-0.00255	-0.02112	0.00002	-0.00416	-0.01029	0.00552	0.00309	0.00021	-0.00027	0.01393	0.00502	0.00423	-0.00410	-0.00331	0.00529	-0.00329	-0.00005	0.00017	0.00092	0.00022	0.01422	-0.00037
-0.00087	-0.01370	0.00067	0.00185	0.00345	0.02423	-0.00057	-0.01711	-0.02187	0.00001	0.00257	-0.00124	-0.00125	0.01273	0.01388	0.00894	-0.00011	0.00796	0.02568	0.01983	-0.01208	-0.00077	-0.00084	-0.00071	-0.01437	0.00010	0.01237	0.01283	0.00918	-0.00074
-0.00022	-0.01238	0.00000	0.00000	0.00431	0.00000	-0.00054	0.00649	-0.01744	-0.00318	0.00538	0.00551	-0.01640	0.00465	0.00664	0.00337	0.00619	0.00000	0.00478	0.00000	-0.00053	0.00331	0.00000	-0.00022	0.00060	0.00000	0.00719	0.00143	0.00659	0.00149
0.00598	0.01501	0.00000	0.00000	0.00000	0.00000	0.00768	0.00027	0.00516	-0.04836	0.00003	0.00024	0.01180	0.00000	0.00000	0.00027	0.00006	0.00000	0.00000	0.00000	0.00019	0.00038	0.00000	0.00029	0.00831	0.00000	0.00024	0.00029	0.00000	0.00014
0.00115	0.00101	-0.00275	-0.00423	-0.00005	-0.00337	0.00008	-0.03859	-0.04901	0.00023	-0.42047	-0.00209	-0.02730	-0.00434	-0.00312	-0.10275	-0.00073	-0.00373	0.00509	-0.00044	-0.09948	-0.01656	-0.00921	-0.06879	-0.08938	-0.00270	-0.00383	-0.01539	0.00004	-0.00535
-0.00002	-0.00888	-0.00026	-0.00001	0.04614	-0.00026	-0.00035	-0.00014	-0.02364	0.00012	0.00005	-0.00421	-0.01456	-0.00003	0.00014	0.00026	0.00009	-0.00011	0.00911	-0.00003	-0.00033	0.00007	-0.00022	-0.00008	-0.00795	-0.00025	0.00046	0.00026	0.02565	0.00013
0.00367	-0.00554	0.00000	0.00000	0.00000	0.00000	-0.00022	0.00237	0.00201	-0.00744	0.00035	0.00196	-0.02532	0.00000	0.00000	0.00298	0.00062	0.00000	0.00000	0.00000	0.00144	0.00368	0.00000	0.00262	0.00416	0.00000	0.00258	0.00321	0.00000	0.00151
-0.00390	0.00000	0.01979	-0.00066	-0.01803	-0.00331	-0.00534	-0.03937	-0.03624	0.00000	-0.00005	0.00013	0.00000	-0.01888	-0.02083	-0.00071	0.00021	-0.00111	-0.02871	0.16574	-0.01607	0.00011	-0.00284	0.00000	-0.00365	0.07955	-0.00034	-0.00110	-0.01185	-0.00082
-0.03551	0.00000	0.00242	0.04071	-0.01303	0.06497	-0.02377	-0.01137	-0.00448	0.00000	-0.00055	-0.00101	0.00000	0.08097	-0.00415	-0.00098	-0.00039	0.06179	-0.02233	0.00117	-0.00414	-0.00024	0.07754	0.00000	-0.03018	-0.00072	-0.00030	-0.00101	-0.00296	-0.00039
0.00017	0.00015	-0.00060	-0.00116	-0.00136	-0.00088	0.00001	-0.03346	-0.01202	0.00004	0.07002	-0.00048	-0.00416	-0.00116	-0.00091	-0.00371	-0.00016	-0.00099	-0.00097	-0.00020	-0.02728	-0.01824	-0.00239	0.00012	-0.01933	-0.00058	-0.00359	0.07281	-0.00071	-0.00149
0.00015	-0.00642	-0.00069	-0.00003	-0.00030	-0.00068	-0.00025	-0.00027	-0.01248	0.00012	-0.00026	-0.00080	-0.01466	-0.00036	-0.00002	-0.00015	-0.04059	-0.00028	-0.00046	-0.00008	-0.00017	0.00005	-0.00057	0.00006	-0.02201	-0.00067	0.08685	-0.00010	-0.00063	0.00005
